eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.1053,0.8334347521429664,5.0,0.8995466475781437,0.5346598625183105,0.8997613365155132,0.8993320610687023,2715.012,0.8597134288570476,85.042,149.3564,582.499,2.276,0.3330691179808448
1.1049,0.8335093015536835,4.99,0.899235912129895,0.5434513092041016,0.8988066825775657,0.8996655518394648,2716.008,0.8593802065978007,85.073,150.9356,583.03,2.253,0.3342486763701719
1.111,0.8344044213332491,4.99,0.9017835909631391,0.5180766582489014,0.9050119331742243,0.8985781990521327,2701.076,0.862379206931023,84.606,152.0099,585.488,2.27,0.3328727314437645
1.1047,0.825156606447602,4.99,0.8963385639562529,0.534894585609436,0.8997613365155132,0.8929417337754618,2716.563,0.8547150949683439,85.091,154.0326,584.292,2.272,0.3254524680546352
1.1196,0.8252611863629897,5.0,0.898413450153919,0.5359616279602051,0.9054892601431981,0.8914473684210527,2680.335,0.8570476507830723,83.956,156.1414,582.805,2.274,0.32231941676475634
1.116,0.8280055530091093,4.99,0.8982889733840304,0.5355280041694641,0.9021479713603818,0.8944628490298154,2688.955,0.8573808730423192,84.226,157.2289,585.134,2.258,0.3213141209642652
1.1184,0.8338225144488876,4.99,0.8991877687529861,0.547868013381958,0.8983293556085918,0.9000478240076518,2683.329,0.8593802065978007,84.05,158.2598,587.641,2.275,0.31665254566404555
1.1037,0.8326442122787885,4.99,0.8990694345025054,0.5478916168212891,0.8992840095465394,0.898854961832061,2719.084,0.8590469843385539,85.17,160.351,586.214,2.276,0.3149781429604308
1.1178,0.8277518742722871,5.0,0.8968310698117703,0.5429471731185913,0.8983293556085918,0.8953377735490009,2684.707,0.8557147617460846,84.093,162.2107,585.658,2.281,0.310212767124176
1.1364,0.8292584045899256,5.0,0.8980952380952382,0.5511389374732971,0.9002386634844869,0.8959619952494062,2640.807,0.8573808730423192,82.718,164.6545,583.039,2.277,0.3037052305539449
1.1109,0.8306753702445115,4.99,0.8984747378455672,0.5434162616729736,0.8997613365155132,0.8971918134221799,2701.331,0.8580473175608131,84.614,165.6374,585.617,2.264,0.3025865989526113
1.1061,0.8297507468112346,4.99,0.8998100664767331,0.541067361831665,0.9045346062052506,0.8951346244685876,2713.255,0.8593802065978007,84.987,166.9205,587.106,2.277,0.30007397406979613
1.0975,0.8282292012412609,5.0,0.8973565134555846,0.5694328546524048,0.8992840095465394,0.8954372623574145,2734.317,0.8563812062645785,85.647,169.4247,584.33,2.272,0.29652055083931267
1.1249,0.8370892538209866,5.0,0.9031644063763978,0.5246514678001404,0.9059665871121718,0.9003795066413662,2667.718,0.8643785404865045,83.561,170.8732,585.229,2.282,0.2963262331791413
1.1112,0.827617790703188,5.0,0.8986470448611441,0.5548967123031616,0.9035799522673031,0.8937677053824362,2700.745,0.8577140953015662,84.595,172.7369,584.704,2.287,0.2872836212568645
1.0997,0.8397740863087241,4.99,0.9045465365389194,0.5316106677055359,0.9069212410501193,0.9021842355175689,2728.859,0.866377874041986,85.476,175.0411,582.72,2.257,0.2876802946947798
1.1045,0.8277223706185757,4.99,0.900709219858156,0.5723668932914734,0.9093078758949881,0.892271662763466,2717.024,0.8600466511162945,85.105,175.5073,586.87,2.279,0.28601884469389915
1.1305,0.8295866327374649,5.0,0.8992395437262358,0.5495503544807434,0.9031026252983294,0.8954093705631803,2654.684,0.8587137620793069,83.152,178.0239,584.191,2.275,0.2804866553824625
1.1161,0.8369996891579341,5.0,0.9022878932316492,0.5710393786430359,0.9035799522673031,0.9009995240361732,2688.716,0.8633788737087638,84.218,178.536,588.117,2.296,0.2760708819075329
1.1114,0.8293779997576486,4.99,0.901348474095103,0.5579860210418701,0.9093078758949881,0.8935272045028143,2700.179,0.8610463178940353,84.577,179.1459,591.697,2.289,0.2768631339073181
1.1048,0.832674242783459,4.99,0.9014485870339587,0.5398451685905457,0.9059665871121718,0.8969754253308129,2716.343,0.8617127624125291,85.084,181.1378,590.71,2.291,0.2757823462945869
1.1137,0.8325846781204065,5.0,0.9005708848715509,0.567694365978241,0.9035799522673031,0.8975817923186344,2694.64,0.8607130956347884,84.404,182.1253,592.998,2.306,0.2703490944135757
1.1094,0.8337779955428408,5.0,0.9018769303872654,0.57286137342453,0.9059665871121718,0.8978240302743614,2705.045,0.862379206931023,84.73,184.6111,590.43,2.302,0.2684918959000531
1.1258,0.8389089970338292,5.0,0.9043767840152237,0.5577706694602966,0.9073985680190931,0.9013750592697961,2665.721,0.866044651782739,83.498,186.494,589.831,2.306,0.26392374108004013
1.1113,0.8317195888455116,4.99,0.9004040884240551,0.565665602684021,0.9040572792362769,0.896780303030303,2700.453,0.8603798733755414,84.586,187.4136,592.273,2.294,0.2670811090358468
1.1002,0.8312422618765378,4.99,0.8998810939357909,0.5860889554023743,0.9031026252983294,0.8966824644549763,2727.704,0.8597134288570476,85.44,188.4699,594.259,2.308,0.25898220806286254
1.114,0.8329874556786631,5.0,0.9014017581373248,0.5666623711585999,0.9054892601431981,0.8973509933774835,2694.008,0.8617127624125291,84.384,190.7004,592.553,2.307,0.25813363208012147
1.1219,0.8312722923812083,5.0,0.902248520710059,0.5572904944419861,0.9097852028639618,0.8948356807511737,2674.852,0.862379206931023,83.784,192.3547,592.655,2.313,0.25624242900462635
1.1105,0.834643084817736,4.99,0.9020446980504042,0.5693517923355103,0.9054892601431981,0.8986262434864993,2702.36,0.8627124291902699,84.646,193.524,594.241,2.299,0.25433129654841474
