eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.0985,0.8043048991870689,5.0,0.8915944743619761,0.44033923745155334,0.9088305489260143,0.875,2732.014,0.8457180939686771,85.575,11.7527,85.087,0.425,0.21950106620788573
1.1376,0.8042448381777278,5.0,0.8867879933821792,0.5150148272514343,0.8954653937947494,0.8782771535580525,2637.959,0.8403865378207265,82.629,11.6968,85.493,0.427,0.10931767225265503
1.0967,0.8150281601837657,5.0,0.8830479864962623,0.46552881598472595,0.8739856801909308,0.8923001949317739,2736.482,0.8383872042652449,85.715,12.9728,77.084,0.385,0.2656439542770386
1.1014,0.7969368885236056,5.0,0.8921864131694875,0.5629628896713257,0.9183770883054893,0.8674481514878268,2724.666,0.8450516494501833,85.344,11.7554,85.067,0.425,0.06998743414878845
1.1136,0.8008000231814423,5.0,0.8936367858801673,0.5166702270507812,0.9183770883054893,0.8701944821347807,2694.807,0.8473842052649116,84.409,11.8674,84.264,0.421,0.10957704782485962
1.1045,0.7954153429536319,5.0,0.8897674418604651,0.5330617427825928,0.9131264916467781,0.8675736961451247,2717.093,0.842052649116961,85.107,12.1387,82.381,0.412,0.12250016927719116
1.0898,0.802037332658964,5.0,0.8859504132231406,0.49733805656433105,0.8954653937947494,0.8766355140186916,2753.677,0.8390536487837388,86.253,11.7954,84.779,0.424,0.13798670768737792
1.08,0.8004712681829438,5.0,0.8862190812720849,0.48081621527671814,0.8978520286396181,0.8748837209302326,2778.786,0.8390536487837388,87.04,11.786,84.847,0.424,0.1346877932548523
1.1042,0.7773074754882592,5.0,0.8787526181056551,0.5985779166221619,0.9011933174224344,0.857402361489555,2717.735,0.8263912029323559,85.127,11.7735,84.936,0.425,0.05570102334022522
1.1038,0.7900451511271975,5.0,0.8807339449541284,0.5693789124488831,0.8935560859188544,0.8682745825602969,2718.801,0.8310563145618127,85.161,11.8335,84.506,0.423,0.08037983775138854
1.0949,0.787719104142629,5.0,0.8892478080295338,0.5868391990661621,0.9198090692124105,0.8606520768200089,2740.85,0.8400533155614796,85.851,14.094,70.952,0.355,0.05278236865997314
1.1163,0.7952662441321974,5.0,0.8903855085926615,0.5997922420501709,0.915035799522673,0.8670284938941656,2688.291,0.8427190936354548,84.205,11.9395,83.756,0.419,0.03911674618721008
1.123,0.8039021216288125,5.0,0.8907641819034223,0.5676918625831604,0.9069212410501193,0.8751727314601566,2672.215,0.8447184271909364,83.702,11.9429,83.731,0.419,0.05810216665267944
1.0705,0.8218587828689141,5.0,0.8766920994339158,0.5470831990242004,0.8501193317422434,0.904979674796748,2803.476,0.8330556481172943,87.813,11.8101,84.673,0.423,0.12419723272323609
1.1129,0.8152362663126228,5.0,0.8741104294478527,0.5468317270278931,0.8501193317422434,0.8994949494949495,2696.59,0.8290569810063312,84.465,13.3394,74.966,0.375,0.1402485728263855
1.0996,0.7995761484033781,5.0,0.8836329233680227,0.5467929244041443,0.8916467780429594,0.8757618377871542,2729.152,0.8360546484505165,85.485,11.8429,84.439,0.422,0.09731265306472778
1.0883,0.8210988003603661,5.0,0.8853965183752418,0.5400696396827698,0.8739856801909308,0.897109260166585,2757.408,0.842052649116961,86.37,11.8881,84.118,0.421,0.059950840473175046
1.0804,0.8233508247851765,5.0,0.8834266244828425,0.503641664981842,0.8663484486873508,0.9011916583912611,2777.766,0.8403865378207265,87.008,11.8339,84.503,0.423,0.15574203729629515
1.1245,0.7973391392309029,5.0,0.8867526377491207,0.5260480642318726,0.9026252983293556,0.8714285714285714,2668.82,0.8390536487837388,83.595,11.7727,84.942,0.425,0.08721866011619568
1.1153,0.7905380201994657,5.0,0.8887859128822985,0.5942903757095337,0.9155131264916467,0.8635749662314273,2690.654,0.8400533155614796,84.279,12.1476,82.321,0.412,0.015067686140537263
1.0989,0.7926409458028418,5.0,0.8875436554132713,0.5660639405250549,0.9097852028639618,0.8663636363636363,2730.799,0.8390536487837388,85.537,12.2001,81.967,0.41,0.03929692804813385
