eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.0311,0.8350458623759924,4.99,0.9028734267394918,0.4935556650161743,0.9073985680190931,0.8983931947069943,2910.516,0.8637120959680107,91.166,124.1757,612.036,2.376,0.37353711613154006
1.0427,0.8285273988841297,5.0,0.8961069978504896,0.5228326916694641,0.8954653937947494,0.8967495219885278,2877.979,0.8550483172275908,90.147,126.4323,609.021,2.373,0.37451604604721067
1.0309,0.8320328017407156,5.0,0.9003567181926279,0.5062685608863831,0.9035799522673031,0.8971563981042654,2910.952,0.8603798733755414,91.179,127.5208,611.665,2.392,0.36531906421067284
1.0283,0.8305262714230771,4.99,0.8990956687291766,0.5041821002960205,0.9016706443914081,0.8965353583293783,2918.341,0.8587137620793069,91.411,128.7893,613.405,2.368,0.36125718277008806
1.0436,0.8233073595810481,4.99,0.899008966493629,0.5189204216003418,0.9093078758949881,0.8889407372841811,2875.655,0.8573808730423192,90.074,131.2857,609.358,2.361,0.3580552639499787
1.0439,0.8326442122787885,4.99,0.8990694345025054,0.5074464678764343,0.8992840095465394,0.898854961832061,2874.685,0.8590469843385539,90.043,132.9825,609.103,2.369,0.3570849306999691
1.0375,0.8280055530091093,5.0,0.8982889733840304,0.5168174505233765,0.9021479713603818,0.8944628490298154,2892.457,0.8573808730423192,90.6,133.972,612.068,2.389,0.34936621636152265
1.033,0.8326592275311238,4.99,0.9002618424184717,0.5137999057769775,0.9026252983293556,0.8979107312440646,2905.099,0.8603798733755414,90.996,134.5058,617.074,2.379,0.3505486261099577
1.0282,0.83045172201236,4.99,0.8994054696789536,0.5114092230796814,0.9026252983293556,0.8962085308056872,2918.661,0.8590469843385539,91.421,136.4711,615.515,2.381,0.3512127267397367
1.0328,0.8210548083052785,4.99,0.8945868945868946,0.5179304480552673,0.8992840095465394,0.8899385923476618,2905.759,0.8520493168943686,91.017,138.0874,615.552,2.39,0.3462558175578262
1.0251,0.8276027754508527,5.0,0.8974541993813941,0.5495721697807312,0.9002386634844869,0.8946869070208728,2927.53,0.8563812062645785,91.699,138.8632,619.314,2.412,0.33990089057096795
