eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.2856,0.8218453481694563,5.0,0.8950617283950618,0.4271802008152008,0.8997613365155132,0.8904109589041096,2334.309,0.8527157614128624,73.117,12.9127,77.443,0.387,0.28377599716186525
1.2779,0.825096545438261,5.0,0.8915026404224676,0.4431314170360565,0.8863961813842482,0.8966682761950748,2348.473,0.8493835388203932,73.561,12.789,78.192,0.391,0.2735067129135132
1.2727,0.8152823657715469,5.0,0.8909997625267159,0.45078569650650024,0.8954653937947494,0.8865784499054821,2357.945,0.8470509830056647,73.858,12.9433,77.26,0.386,0.2105809450149536
1.2792,0.8220689964016079,5.0,0.8941232453009755,0.46166861057281494,0.8968973747016706,0.8913662239089184,2345.965,0.8517160946351217,73.482,12.9778,77.055,0.385,0.24857077598571778
1.2844,0.8233213211314652,5.0,0.8874939642684694,0.4359830915927887,0.8773269689737471,0.8978993649242795,2336.495,0.8447184271909364,73.186,12.8908,77.574,0.388,0.31854751110076907
1.2784,0.8118815428303487,5.0,0.888836104513064,0.43572917580604553,0.8930787589498806,0.8846335697399527,2347.43,0.8440519826724425,73.528,12.8824,77.625,0.388,0.2623351335525513
1.2732,0.8237686175957684,5.0,0.8855480116391853,0.4346487820148468,0.871599045346062,0.8999507146377526,2357.089,0.8427190936354548,73.831,12.892,77.568,0.388,0.3276872158050537
1.2765,0.8158492574035732,5.0,0.8924170616113744,0.42079856991767883,0.8988066825775657,0.8861176470588236,2351.005,0.8487170943018993,73.64,12.8903,77.577,0.388,0.30886814594268797
1.2421,0.8251710948489781,5.0,0.891184242133077,0.4274819493293762,0.8854415274463007,0.8970019342359767,2416.107,0.8490503165611463,75.679,12.9216,77.39,0.387,0.23429560661315918
1.2714,0.8131349212621242,5.0,0.8949471210340777,0.443504273891449,0.9088305489260143,0.8814814814814815,2360.378,0.8510496501166278,73.934,12.9248,77.37,0.387,0.18801581859588623
1.2743,0.8066470151258911,5.0,0.8968401486988848,0.4297100901603699,0.9212410501193318,0.8736985061113626,2355.087,0.8520493168943686,73.768,12.8969,77.538,0.388,0.2761265516281128
1.2908,0.8270804027248732,5.0,0.8933109566051307,0.43875113129615784,0.8892601431980907,0.8973988439306358,2324.828,0.8517160946351217,72.82,12.918,77.411,0.387,0.19721704721450806
1.2686,0.8115243378800572,5.0,0.8978544776119403,0.434828519821167,0.918854415274463,0.8777929776561787,2365.566,0.85404865044985,74.096,12.8911,77.573,0.388,0.20031702518463135
1.2741,0.8185045862375993,5.0,0.8976711362032462,0.43432939052581787,0.9107398568019093,0.8849721706864564,2355.429,0.8550483172275908,73.779,12.8583,77.771,0.389,0.21907267570495606
1.2812,0.8183699758175409,5.0,0.8932130991931656,0.4431071877479553,0.8983293556085918,0.8881547899952807,2342.384,0.850049983338887,73.37,12.9377,77.294,0.386,0.18819763660430908
1.2763,0.8114497884693399,5.0,0.8981589373106501,0.47647958993911743,0.9198090692124105,0.8775045537340619,2351.42,0.8543818727090969,73.653,12.9018,77.509,0.388,0.12729623317718505
1.2816,0.8029329792894888,5.0,0.894773519163763,0.45683979988098145,0.9193317422434367,0.8714932126696833,2341.608,0.8490503165611463,73.346,12.8158,78.029,0.39,0.18588292598724365
1.2726,0.803932152133483,5.0,0.8931404573028464,0.5009903311729431,0.9136038186157518,0.8735737106344135,2358.242,0.8473842052649116,73.867,12.829,77.949,0.39,0.16769049167633057
1.2736,0.8139549647800133,5.0,0.8915206063477025,0.47930264472961426,0.8983293556085918,0.8848142924306535,2356.396,0.8473842052649116,73.809,12.9734,77.081,0.385,0.19285566806793214
1.2799,0.8124784649670456,5.0,0.8926633640009437,0.49121057987213135,0.9031026252983294,0.8824626865671642,2344.754,0.8483838720426524,73.444,13.0061,76.887,0.384,0.17049428224563598
1.2801,0.8180267324176664,5.0,0.8908484270734033,0.4797200858592987,0.8921241050119332,0.8895763921941933,2344.309,0.8473842052649116,73.431,13.0443,76.662,0.383,0.19722577333450317
1.2788,0.8205474508316343,5.0,0.8916467780429594,0.43259507417678833,0.8916467780429594,0.8916467780429594,2346.783,0.8487170943018993,73.508,13.0481,76.639,0.383,0.2861015796661377
1.2785,0.8183994794712524,5.0,0.8892609423582876,0.45707228779792786,0.8873508353221957,0.8911792905081496,2347.33,0.8457180939686771,73.525,13.0137,76.842,0.384,0.19599547386169433
1.2768,0.8289291227404679,5.0,0.8839941262848752,0.4738561809062958,0.8620525059665871,0.9070818684078352,2350.316,0.842052649116961,73.619,12.9749,77.072,0.385,0.23691744804382325
1.2768,0.8240818304909724,5.0,0.8854924793789424,0.44784948229789734,0.8711217183770883,0.9003453379378392,2350.337,0.8427190936354548,73.619,13.3913,74.675,0.373,0.21408097743988036
1.2811,0.8211438461173719,5.0,0.8891022563610178,0.49919813871383667,0.8840095465393795,0.8942539835828103,2342.545,0.8460513162279241,73.375,12.9641,77.136,0.386,0.12105504274368287
1.2888,0.8185185477880162,5.0,0.8861612515042119,0.4929713010787964,0.8787589498806683,0.8936893203883495,2328.589,0.8423858713762079,72.938,12.9568,77.18,0.386,0.09581836462020873
1.2706,0.8184595404805934,5.0,0.8941009239516703,0.49444955587387085,0.9007159904534606,0.8875823142050799,2361.857,0.8510496501166278,73.98,12.8463,77.843,0.389,0.09601016044616699
1.2811,0.8208156179698325,5.0,0.8879268879268878,0.5475121736526489,0.881145584725537,0.894813378574891,2342.547,0.8447184271909364,73.375,12.9985,76.932,0.385,0.06826934218406677
1.2729,0.8066319998735558,5.0,0.8956683744760129,0.5289523601531982,0.9178997613365155,0.8744884038199181,2357.557,0.8507164278573809,73.845,12.9568,77.179,0.386,0.13113654851913453
1.2752,0.8157001585821386,5.0,0.8930430667297682,0.4808000922203064,0.9007159904534606,0.8854997653683716,2353.401,0.8493835388203932,73.715,12.8899,77.58,0.388,0.12422512769699097
1.2805,0.791657315062142,5.0,0.8965044551062371,0.5445194244384766,0.9365155131264916,0.85977212971078,2343.592,0.8490503165611463,73.408,12.9244,77.373,0.387,0.1101868987083435
1.2746,0.8138353696122904,5.0,0.8882002383790225,0.5037516951560974,0.8892601431980907,0.8871428571428571,2354.372,0.8437187604131956,73.746,12.9044,77.493,0.387,0.10797626972198486
1.2783,0.8088695358969902,5.0,0.8988399071925756,0.5956497192382812,0.924582338902148,0.8744920993227991,2347.707,0.8547150949683439,73.537,12.94,77.28,0.386,0.041144338250160215
1.2648,0.7949835885926231,5.0,0.8988815338963707,0.5438538193702698,0.9398568019093079,0.8613298337707787,2372.765,0.8523825391536155,74.322,12.7861,78.21,0.391,0.0655374526977539
1.276,0.7876901273398769,5.0,0.8990950226244344,0.5750089883804321,0.9484486873508353,0.8546236559139785,2351.902,0.8513828723758747,73.668,12.8653,77.728,0.389,0.04661808907985687
1.2794,0.7829619034071451,5.0,0.8975169300225734,0.5770571231842041,0.948926014319809,0.8513918629550321,2345.705,0.8487170943018993,73.474,12.9841,77.017,0.385,0.0235575333237648
1.275,0.8072573719620457,5.0,0.882887189292543,0.4526042640209198,0.8816229116945108,0.884155098133078,2353.779,0.8367210929690103,73.727,12.8955,77.547,0.388,0.22703163623809813
1.2767,0.8064818473502031,5.0,0.8836432999523127,0.4852447509765625,0.8844868735083532,0.8828013339685564,2350.581,0.8373875374875042,73.627,12.908,77.472,0.387,0.11488807201385498
1.2664,0.8013063269531682,5.0,0.8839412600663192,0.49435898661613464,0.890692124105012,0.8772919605077574,2369.78,0.8367210929690103,74.228,12.9008,77.515,0.388,0.14193276166915894
1.2417,0.7861380244142735,5.0,0.8883248730964467,0.5573095083236694,0.918854415274463,0.8597588209021885,2416.751,0.8387204265244919,75.7,12.9047,77.491,0.387,0.04403062462806702
1.2823,0.7797391560901337,5.0,0.8849435093382524,0.6157536506652832,0.9159904534606206,0.8559322033898306,2340.413,0.8337220926357881,73.308,13.0029,76.906,0.385,0.033008283376693724
1.2642,0.7972640629692267,5.0,0.8806642941874259,0.5412752628326416,0.8859188544152745,0.8754716981132076,2373.901,0.8323892035988004,74.357,12.9022,77.506,0.388,0.07231872677803039
1.2582,0.7952651904302792,5.0,0.8776190476190475,0.5282766222953796,0.8797136038186157,0.8755344418052257,2385.065,0.8287237587470843,74.707,12.9409,77.274,0.386,0.10910927057266236
1.2688,0.7879867444298683,5.0,0.8792657095787244,0.5768052339553833,0.8916467780429594,0.8672237697307336,2365.198,0.8290569810063312,74.085,12.9268,77.358,0.387,0.04224909842014313
1.2514,0.8096724567587075,5.0,0.8680641183723797,0.5432945489883423,0.8400954653937948,0.8979591836734694,2398.191,0.8217260913028991,75.118,12.8795,77.643,0.388,0.07697014808654785
1.2761,0.8037224654517483,5.0,0.882591093117409,0.582962691783905,0.8844868735083532,0.8807034220532319,2351.625,0.8357214261912695,73.66,12.9334,77.319,0.387,0.036928200721740724
1.2868,0.814386192290063,5.0,0.8752446183953034,0.602190375328064,0.8539379474940334,0.8976417461113899,2332.095,0.830056647784072,73.048,12.9554,77.188,0.386,0.04104745090007782
1.2677,0.8220524005963953,5.0,0.8730788299454636,0.6003298163414001,0.8405727923627685,0.9082001031459516,2367.323,0.8293902032655781,74.151,12.9887,76.99,0.385,0.039723217487335205
1.2709,0.7995606063000837,5.0,0.8758703481392557,0.6748142838478088,0.8706443914081146,0.881159420289855,2361.352,0.8277240919693436,73.964,12.8851,77.609,0.388,0.01567506492137909
1.2813,0.7608557640129183,5.0,0.8747697974217311,0.8218016028404236,0.9069212410501193,0.8448199199644286,2342.206,0.8187270909696768,73.365,12.9834,77.021,0.385,0.00721311941742897
1.2763,0.8041692350650924,5.0,0.874031007751938,0.64179527759552,0.8610978520286396,0.8873585833743236,2351.361,0.8267244251916028,73.651,12.9651,77.13,0.386,0.028192567825317382
1.2669,0.8023199881985386,5.0,0.876923076923077,0.6186867356300354,0.8706443914081146,0.8832929782082325,2368.82,0.8293902032655781,74.198,13.0018,76.912,0.385,0.023164555430412292
1.2813,0.8139083384701302,5.0,0.8678403173816018,0.6277652978897095,0.8353221957040573,0.9029927760577915,2342.138,0.8223925358213928,73.363,12.9156,77.426,0.387,0.03626088500022888
1.272,0.8082099184961566,5.0,0.8566398390342053,0.6704937219619751,0.8128878281622912,0.9053694843168527,2359.312,0.8100633122292569,73.9,12.9192,77.404,0.387,0.05076318979263306
1.2715,0.8015428830338185,5.0,0.8571428571428572,0.7241036891937256,0.8205250596658711,0.8971816283924844,2360.144,0.8090636454515162,73.927,12.9036,77.498,0.387,0.01927475482225418
1.2701,0.8060163745278098,5.0,0.8424304840370752,0.7322273850440979,0.7809069212410501,0.9144773616545556,2362.802,0.7960679773408864,74.01,12.9179,77.412,0.387,0.05240345001220703
1.274,0.7885220250043465,5.0,0.8580534444716842,0.7756911516189575,0.8353221957040573,0.8820564516129032,2355.648,0.8070643118960347,73.786,12.9309,77.334,0.387,0.018310165405273436
1.2788,0.7989320731058391,5.0,0.8481172605509224,0.7383725047111511,0.8009546539379475,0.9011815252416756,2346.684,0.7997334221926025,73.505,12.876,77.664,0.388,0.034736186265945435
1.264,0.7762321726806704,5.0,0.8610576923076924,0.842987060546875,0.8548926014319809,0.8673123486682809,2374.193,0.8073975341552816,74.367,12.8739,77.677,0.388,0.006092789024114609
1.2732,0.7950544500466263,5.0,0.8525081108060892,0.8456680774688721,0.8152744630071599,0.893305439330544,2357.068,0.8030656447850717,73.83,12.8843,77.614,0.388,0.010384796559810639
1.2776,0.8012286164366962,5.0,0.842590222677246,0.8858530521392822,0.7856801909307876,0.9083885209713024,2348.89,0.7950683105631456,73.574,12.9932,76.963,0.385,0.018428316712379454
1.2611,0.7937554990068859,5.0,0.8337200309358082,0.9060204029083252,0.7718377088305489,0.906390134529148,2379.653,0.785071642785738,74.538,12.9247,77.371,0.387,0.018273977935314177
1.273,0.7282049660971408,5.0,0.8556297490214139,1.2039272785186768,0.886873508353222,0.8265124555160143,2357.428,0.7910696434521826,73.841,12.8999,77.52,0.388,0.00047230822965502737
1.2817,0.787176974505682,5.0,0.8199213630406291,0.9942805767059326,0.7465393794749403,0.9093023255813953,2341.487,0.7710763078973676,73.342,12.923,77.381,0.387,0.040454748272895816
1.287,0.7795231471968895,5.0,0.7825124515771998,1.2106326818466187,0.6749403341288783,0.9308755760368663,2331.722,0.7380873042319227,73.036,12.8828,77.623,0.388,0.00785391330718994
